3.116420E-02,3.035972E+01,1.339624E+01,2.518069E+00,9.131712E-01,1.498006E+00,-8.939971E-01,3.237826E+00,8.841075E-01,-1.676722E-01,-2.331070E-01,2.736601E+00,1.013342E-01,5.874000E-04,1.664435E-01,1.637261E-01,1.747041E-01
3.327010E-02,3.241123E+01,1.359299E+01,2.474718E+00,9.390592E-01,1.504462E+00,-9.039855E-01,3.237079E+00,9.027932E-01,-1.685704E-01,-2.319954E-01,2.763952E+00,9.081390E-02,6.352000E-04,1.632773E-01,1.587775E-01,1.678476E-01
3.544420E-02,3.452917E+01,1.377554E+01,2.432972E+00,9.627045E-01,1.509347E+00,-9.123716E-01,3.233258E+00,9.160348E-01,-1.701262E-01,-2.282144E-01,2.786890E+00,8.185650E-02,6.854000E-04,1.599851E-01,1.539105E-01,1.613446E-01
3.768630E-02,3.671347E+01,1.394573E+01,2.393160E+00,9.842223E-01,1.512841E+00,-9.194027E-01,3.226663E+00,9.241582E-01,-1.722069E-01,-2.222220E-01,2.805475E+00,7.421190E-02,7.380000E-04,1.566092E-01,1.491689E-01,1.552128E-01
3.999660E-02,3.896404E+01,1.410516E+01,2.355498E+00,1.003736E+00,1.515105E+00,-9.252891E-01,3.217583E+00,9.275163E-01,-1.746621E-01,-2.144442E-01,2.819988E+00,6.766930E-02,7.930000E-04,1.531872E-01,1.445870E-01,1.494585E-01
4.237470E-02,4.128081E+01,1.425523E+01,2.320106E+00,1.021371E+00,1.516286E+00,-9.302053E-01,3.206311E+00,9.264806E-01,-1.773451E-01,-2.053012E-01,2.830847E+00,6.205150E-02,8.506000E-04,1.497494E-01,1.401885E-01,1.440889E-01
4.482070E-02,4.366368E+01,1.439716E+01,2.287038E+00,1.037254E+00,1.516518E+00,-9.342985E-01,3.193115E+00,9.214507E-01,-1.801200E-01,-1.951836E-01,2.838477E+00,5.721110E-02,9.109000E-04,1.463153E-01,1.359880E-01,1.390927E-01
4.733450E-02,4.611255E+01,1.453199E+01,2.256297E+00,1.051510E+00,1.515920E+00,-9.376917E-01,3.178246E+00,9.128894E-01,-1.828715E-01,-1.844068E-01,2.843279E+00,5.302250E-02,9.739000E-04,1.429037E-01,1.319940E-01,1.344429E-01
4.991590E-02,4.862735E+01,1.466063E+01,2.227831E+00,1.064262E+00,1.514590E+00,-9.404882E-01,3.161926E+00,9.012874E-01,-1.854999E-01,-1.732328E-01,2.845672E+00,4.938320E-02,1.039500E-03,1.395388E-01,1.282097E-01,1.301214E-01
5.256490E-02,5.120798E+01,1.478386E+01,2.201548E+00,1.075629E+00,1.512616E+00,-9.427714E-01,3.144373E+00,8.871196E-01,-1.879303E-01,-1.619142E-01,2.846129E+00,4.620790E-02,1.108000E-03,1.362342E-01,1.246330E-01,1.261144E-01
5.528140E-02,5.385434E+01,1.490237E+01,2.177333E+00,1.085728E+00,1.510077E+00,-9.446140E-01,3.125778E+00,8.708669E-01,-1.901027E-01,-1.506877E-01,2.845067E+00,4.342490E-02,1.179200E-03,1.329999E-01,1.212568E-01,1.223931E-01
5.806530E-02,5.656632E+01,1.501672E+01,2.155055E+00,1.094673E+00,1.507051E+00,-9.460799E-01,3.106333E+00,8.530172E-01,-1.919762E-01,-1.397657E-01,2.842826E+00,4.096880E-02,1.253100E-03,1.298503E-01,1.180722E-01,1.189270E-01
6.091640E-02,5.934383E+01,1.512742E+01,2.134576E+00,1.102575E+00,1.503615E+00,-9.472195E-01,3.086224E+00,8.340279E-01,-1.935250E-01,-1.293339E-01,2.839659E+00,3.878960E-02,1.329900E-03,1.267922E-01,1.150693E-01,1.157026E-01
6.383470E-02,6.218676E+01,1.523487E+01,2.115756E+00,1.109539E+00,1.499848E+00,-9.480675E-01,3.065645E+00,8.142184E-01,-1.947416E-01,-1.195001E-01,2.835733E+00,3.685050E-02,1.409600E-03,1.238327E-01,1.122372E-01,1.127037E-01
6.682000E-02,6.509501E+01,1.533947E+01,2.098445E+00,1.115662E+00,1.495823E+00,-9.486551E-01,3.044752E+00,7.937994E-01,-1.956200E-01,-1.103372E-01,2.831262E+00,3.511990E-02,1.492300E-03,1.209706E-01,1.095648E-01,1.099098E-01
6.987220E-02,6.806846E+01,1.544154E+01,2.082497E+00,1.121030E+00,1.491602E+00,-9.490121E-01,3.023684E+00,7.729343E-01,-1.961580E-01,-1.019145E-01,2.826426E+00,3.356510E-02,1.578200E-03,1.182101E-01,1.070402E-01,1.072997E-01
7.299130E-02,7.110701E+01,1.554135E+01,2.067786E+00,1.125721E+00,1.487227E+00,-9.491672E-01,3.002556E+00,7.518354E-01,-1.963577E-01,-9.426640E-02,2.821269E+00,3.215760E-02,1.667200E-03,1.155521E-01,1.046526E-01,1.048417E-01
7.617710E-02,7.421054E+01,1.563912E+01,2.054195E+00,1.129807E+00,1.482735E+00,-9.491396E-01,2.981493E+00,7.306511E-01,-1.962330E-01,-8.737530E-02,2.815815E+00,3.087580E-02,1.759500E-03,1.129931E-01,1.023923E-01,1.025151E-01
7.942940E-02,7.737893E+01,1.573506E+01,2.041610E+00,1.133354E+00,1.478145E+00,-9.489430E-01,2.960598E+00,7.094709E-01,-1.957924E-01,-8.121910E-02,2.810181E+00,2.970610E-02,1.855300E-03,1.105301E-01,1.002492E-01,1.003233E-01
8.274820E-02,8.061206E+01,1.582934E+01,2.029921E+00,1.136421E+00,1.473480E+00,-9.485903E-01,2.939943E+00,6.883700E-01,-1.950307E-01,-7.578670E-02,2.804541E+00,2.863230E-02,1.954600E-03,1.081678E-01,9.821340E-02,9.825460E-02
8.613340E-02,8.390982E+01,1.592210E+01,2.019032E+00,1.139060E+00,1.468762E+00,-9.480920E-01,2.919561E+00,6.674860E-01,-1.939323E-01,-7.105390E-02,2.799003E+00,2.764300E-02,2.057600E-03,1.059019E-01,9.627640E-02,9.630210E-02
8.958470E-02,8.727207E+01,1.601348E+01,2.008850E+00,1.141313E+00,1.464007E+00,-9.474552E-01,2.899463E+00,6.469281E-01,-1.924999E-01,-6.698160E-02,2.793727E+00,2.672740E-02,2.164400E-03,1.037300E-01,9.442970E-02,9.445830E-02
9.310210E-02,9.069870E+01,1.610358E+01,1.999305E+00,1.143213E+00,1.459231E+00,-9.466906E-01,2.879643E+00,6.268378E-01,-1.907479E-01,-6.353750E-02,2.788775E+00,2.587430E-02,2.275200E-03,1.016537E-01,9.266550E-02,9.269800E-02
9.668550E-02,9.418956E+01,1.619249E+01,1.990327E+00,1.144787E+00,1.454450E+00,-9.458052E-01,2.860098E+00,6.073433E-01,-1.887159E-01,-6.061870E-02,2.784198E+00,2.507480E-02,2.389900E-03,9.966620E-02,9.097800E-02,9.099910E-02
1.003347E-01,9.774454E+01,1.628028E+01,1.981818E+00,1.146066E+00,1.449668E+00,-9.448043E-01,2.840845E+00,5.885546E-01,-1.864371E-01,-5.813790E-02,2.780071E+00,2.432370E-02,2.508700E-03,9.775930E-02,8.936330E-02,8.936640E-02
1.040495E-01,1.013635E+02,1.636701E+01,1.973688E+00,1.147090E+00,1.444882E+00,-9.436926E-01,2.821932E+00,5.704889E-01,-1.839490E-01,-5.605380E-02,2.776402E+00,2.361490E-02,2.631700E-03,9.593120E-02,8.781610E-02,8.780280E-02
1.078299E-01,1.050463E+02,1.645273E+01,1.965876E+00,1.147900E+00,1.440102E+00,-9.424741E-01,2.803405E+00,5.531742E-01,-1.812859E-01,-5.431730E-02,2.773094E+00,2.294410E-02,2.758800E-03,9.418690E-02,8.633210E-02,8.630480E-02
1.116757E-01,1.087928E+02,1.653749E+01,1.958347E+00,1.148535E+00,1.435374E+00,-9.411479E-01,2.785298E+00,5.366945E-01,-1.784894E-01,-5.288240E-02,2.770026E+00,2.231210E-02,2.890000E-03,9.252040E-02,8.490720E-02,8.487640E-02
1.155867E-01,1.126028E+02,1.662135E+01,1.951087E+00,1.149028E+00,1.430734E+00,-9.397175E-01,2.767621E+00,5.210882E-01,-1.756201E-01,-5.170900E-02,2.767185E+00,2.171680E-02,3.025400E-03,9.093220E-02,8.353740E-02,8.351420E-02
1.195628E-01,1.164763E+02,1.670436E+01,1.944085E+00,1.149400E+00,1.426204E+00,-9.381925E-01,2.750349E+00,5.063686E-01,-1.727336E-01,-5.083280E-02,2.764618E+00,2.115030E-02,3.164700E-03,8.941590E-02,8.221980E-02,8.220010E-02
